s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 2.4720280E+001, 7.7579159E+007,-6.4056810E+006,-3.1419470E+007,-4.4641949E+006, 4.9188936E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4393373E+007, 3.5290305E+007, 4.5000169E+003, 4.5000169E+003
 2.4760706E+001, 7.7316243E+007,-6.6047257E+006,-3.1371615E+007,-4.4344541E+006, 4.9325841E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4724810E+007, 3.4905941E+007, 4.5000169E+003, 4.5000169E+003
 2.4801130E+001, 7.7062645E+007,-6.0535500E+006,-3.1348293E+007,-4.4360578E+006, 4.8796130E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4530276E+007, 3.5225232E+007, 4.5000169E+003, 4.5000169E+003
 2.4841557E+001, 7.6699028E+007,-5.8663752E+006,-3.1389446E+007,-4.4529272E+006, 4.8112103E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4448397E+007, 3.4990760E+007, 4.5000169E+003, 4.5000169E+003
 2.4885853E+001, 7.6661040E+007,-6.8078429E+006,-3.1472655E+007,-4.4248392E+006, 4.9057757E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3614299E+007, 3.3956193E+007, 4.5000169E+003, 4.5000169E+003
 2.4925913E+001, 7.6811667E+007,-6.6794455E+006,-3.1579543E+007,-4.3965953E+006, 4.9292615E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3568400E+007, 3.4156576E+007, 4.5000169E+003, 4.5000169E+003
 2.4966833E+001, 7.6705239E+007,-6.4854082E+006,-3.1711404E+007,-4.3624978E+006, 4.9485620E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3350638E+007, 3.4146424E+007, 4.5000169E+003, 4.5000169E+003
 2.5001999E+001, 7.6352852E+007,-7.6101796E+006,-3.1862673E+007,-4.3655007E+006, 4.9352066E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2252148E+007, 3.2514992E+007, 4.5000169E+003, 4.5000169E+003
 2.5044199E+001, 7.6313244E+007,-7.1566645E+006,-3.2012096E+007,-4.3793277E+006, 4.9593721E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2168682E+007, 3.2765651E+007, 4.5000169E+003, 4.5000169E+003
 2.5086397E+001, 7.5889302E+007,-7.0181390E+006,-3.2202068E+007,-4.3886842E+006, 4.9602019E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1831254E+007, 3.2280908E+007, 4.5000169E+003, 4.5000169E+003
 2.5124376E+001, 7.6062101E+007,-6.9452721E+006,-3.2391049E+007,-4.3687543E+006, 4.9559707E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1643190E+007, 3.2357522E+007, 4.5000169E+003, 4.5000169E+003
 2.5160028E+001, 7.5409027E+007,-7.2258142E+006,-3.2586601E+007,-4.3269163E+006, 4.9817959E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0945794E+007, 3.1270194E+007, 4.5000169E+003, 4.5000169E+003
 2.5200237E+001, 7.5660052E+007,-7.1270568E+006,-3.2775654E+007,-4.3036114E+006, 4.9536156E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0846793E+007, 3.1454225E+007, 4.5000169E+003, 4.5000169E+003
 2.5243866E+001, 7.5985980E+007,-7.2945970E+006,-3.2999203E+007,-4.3152364E+006, 4.9675504E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0656150E+007, 3.1377440E+007, 4.5000169E+003, 4.5000169E+003
 2.5283056E+001, 7.6480720E+007,-7.5670272E+006,-3.3234843E+007,-4.3054143E+006, 4.9687432E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0727240E+007, 3.1373932E+007, 4.5000169E+003, 4.5000169E+003
 2.5323090E+001, 7.6545343E+007,-7.5947953E+006,-3.3467306E+007,-4.2707834E+006, 4.9684974E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0924669E+007, 3.1212954E+007, 4.5000169E+003, 4.5000169E+003
 2.5362598E+001, 7.6299621E+007,-7.3360748E+006,-3.3688660E+007,-4.2459594E+006, 5.0021877E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0255896E+007, 3.1029427E+007, 4.5000169E+003, 4.5000169E+003
 2.5400732E+001, 7.6275746E+007,-8.2646882E+006,-3.3904978E+007,-4.2502614E+006, 4.9776022E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9574481E+007, 2.9856316E+007, 4.5000169E+003, 4.5000169E+003
 2.5446133E+001, 7.6465219E+007,-7.9335245E+006,-3.4117141E+007,-4.2341464E+006, 5.0132991E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9669520E+007, 3.0180909E+007, 4.5000169E+003, 4.5000169E+003
 2.5481806E+001, 7.6711398E+007,-7.5579875E+006,-3.4350814E+007,-4.2436399E+006, 5.0152721E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9779875E+007, 3.0559458E+007, 4.5000169E+003, 4.5000169E+003
 2.5524612E+001, 7.7145427E+007,-7.7960855E+006,-3.4591018E+007,-4.2041691E+006, 5.0365508E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0429740E+007, 3.0554659E+007, 4.5000169E+003, 4.5000169E+003
 2.5560286E+001, 7.7621235E+007,-6.4949656E+006,-3.4806438E+007,-4.1704866E+006, 5.0767126E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0775922E+007, 3.2149853E+007, 4.5000169E+003, 4.5000169E+003
 2.5603094E+001, 7.7584141E+007,-7.3315773E+006,-3.5033914E+007,-4.1408865E+006, 5.0859843E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0611979E+007, 3.1078272E+007, 4.5000169E+003, 4.5000169E+003
 2.5646614E+001, 7.7954557E+007,-7.6885208E+006,-3.5238314E+007,-4.0969533E+006, 5.1178610E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0433521E+007, 3.0931281E+007, 4.5000169E+003, 4.5000169E+003
 2.5682001E+001, 7.7984808E+007,-6.8826399E+006,-3.5389731E+007,-4.0746441E+006, 5.1586991E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0394323E+007, 3.1638308E+007, 4.5000169E+003, 4.5000169E+003
 2.5721661E+001, 7.8160813E+007,-6.6672978E+006,-3.5514193E+007,-4.0728061E+006, 5.1889014E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1372921E+007, 3.1907035E+007, 4.5000169E+003, 4.5000169E+003
 2.5762085E+001, 7.7852098E+007,-6.6728757E+006,-3.5634169E+007,-4.0502211E+006, 5.2727541E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0421695E+007, 3.1495359E+007, 4.5000169E+003, 4.5000169E+003
 2.5805183E+001, 7.7407396E+007,-5.4225462E+006,-3.5724565E+007,-4.0092617E+006, 5.3816216E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2101212E+007, 3.2251561E+007, 4.5000169E+003, 4.5000169E+003
 2.5842810E+001, 7.7285652E+007,-5.7879067E+006,-3.5813107E+007,-3.9797892E+006, 5.4829933E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1323568E+007, 3.1705398E+007, 4.5000169E+003, 4.5000169E+003
 2.5881187E+001, 7.7505833E+007,-6.0637085E+006,-3.5888436E+007,-3.9838453E+006, 5.5610698E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0856106E+007, 3.1570399E+007, 4.5000169E+003, 4.5000169E+003
 2.5927130E+001, 7.7661268E+007,-6.5717264E+006,-3.5980637E+007,-3.9725177E+006, 5.6908632E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0530676E+007, 3.1136957E+007, 4.5000169E+003, 4.5000169E+003
 2.5967882E+001, 7.7826781E+007,-6.0316840E+006,-3.6051430E+007,-3.9442905E+006, 5.8569919E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0630407E+007, 3.1799962E+007, 4.5000169E+003, 4.5000169E+003
 2.6000484E+001, 7.8455612E+007,-6.6403549E+006,-3.6098734E+007,-3.9408118E+006, 5.9469059E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1680312E+007, 3.1776305E+007, 4.5000169E+003, 4.5000169E+003
 2.6041239E+001, 7.8216771E+007,-6.1168523E+006,-3.6124250E+007,-3.9046209E+006, 6.0016391E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1574182E+007, 3.2071648E+007, 4.5000169E+003, 4.5000169E+003
 2.6081993E+001, 7.8310427E+007,-5.8048747E+006,-3.6142819E+007,-3.9102056E+006, 6.1205824E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1427430E+007, 3.2453139E+007, 4.5000169E+003, 4.5000169E+003
 2.6122746E+001, 7.8539960E+007,-5.8408762E+006,-3.6161223E+007,-3.8690202E+006, 6.1922780E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2156974E+007, 3.2669459E+007, 4.5000169E+003, 4.5000169E+003
 2.6163500E+001, 7.8635011E+007,-5.8502694E+006,-3.6160869E+007,-3.8357313E+006, 6.2892816E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2294208E+007, 3.2788770E+007, 4.5000169E+003, 4.5000169E+003
 2.6203358E+001, 7.9048787E+007,-6.2046884E+006,-3.6157369E+007,-3.8279158E+006, 6.3252472E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2082875E+007, 3.2859447E+007, 4.5000169E+003, 4.5000169E+003
 2.6246885E+001, 7.9573977E+007,-6.8639366E+006,-3.6164252E+007,-3.8398918E+006, 6.3935363E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2325211E+007, 3.2706536E+007, 4.5000169E+003, 4.5000169E+003
 2.6283157E+001, 7.9474127E+007,-6.9255749E+006,-3.6155464E+007,-3.8251784E+006, 6.4287185E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1828962E+007, 3.2568553E+007, 4.5000169E+003, 4.5000169E+003
 2.6326685E+001, 7.9542351E+007,-5.9522049E+006,-3.6115111E+007,-3.8146766E+006, 6.4881831E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3403219E+007, 3.3661007E+007, 4.5000169E+003, 4.5000169E+003
 2.6362957E+001, 7.9684410E+007,-4.9357293E+006,-3.6058449E+007,-3.8027722E+006, 6.5221778E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3242304E+007, 3.4888113E+007, 4.5000169E+003, 4.5000169E+003
 2.6406485E+001, 7.9916292E+007,-5.1154414E+006,-3.5994357E+007,-3.7748566E+006, 6.5422499E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4580000E+007, 3.5032292E+007, 4.5000169E+003, 4.5000169E+003
 2.6445660E+001, 8.0188938E+007,-5.0365336E+006,-3.5899083E+007,-3.7595143E+006, 6.5364252E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5142059E+007, 3.5494461E+007, 4.5000169E+003, 4.5000169E+003
 2.6480736E+001, 8.0722183E+007,-5.4119421E+006,-3.5797746E+007,-3.7389330E+006, 6.5468751E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5198656E+007, 3.5774217E+007, 4.5000169E+003, 4.5000169E+003
 2.6524509E+001, 8.0843062E+007,-5.3794753E+006,-3.5671052E+007,-3.7247674E+006, 6.5691610E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5310506E+007, 3.6068424E+007, 4.5000169E+003, 4.5000169E+003
 2.6560223E+001, 8.1152056E+007,-6.2567686E+006,-3.5532460E+007,-3.7127773E+006, 6.5408796E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4967923E+007, 3.5650703E+007, 4.5000169E+003, 4.5000169E+003
 2.6602276E+001, 8.1038563E+007,-6.0290003E+006,-3.5355560E+007,-3.6973106E+006, 6.5305429E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5325504E+007, 3.5957345E+007, 4.5000169E+003, 4.5000169E+003
 2.6646694E+001, 8.0994736E+007,-5.6484445E+006,-3.5141014E+007,-3.6848000E+006, 6.5158722E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5944349E+007, 3.6521129E+007, 4.5000169E+003, 4.5000169E+003
 2.6681103E+001, 8.0940682E+007,-6.2333863E+006,-3.4932235E+007,-3.6482000E+006, 6.5209611E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5712305E+007, 3.6127513E+007, 4.5000169E+003, 4.5000169E+003
 2.6722391E+001, 8.1070047E+007,-6.6970055E+006,-3.4707778E+007,-3.6181343E+006, 6.5210765E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5358266E+007, 3.6047781E+007, 4.5000169E+003, 4.5000169E+003
 2.6763681E+001, 8.1346978E+007,-6.4056593E+006,-3.4435267E+007,-3.5732593E+006, 6.5236431E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6283397E+007, 3.6933445E+007, 4.5000169E+003, 4.5000169E+003
 2.6804970E+001, 8.2032154E+007,-6.9401359E+006,-3.4151307E+007,-3.5494693E+006, 6.5286781E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6427713E+007, 3.7391894E+007, 4.5000169E+003, 4.5000169E+003
 2.6846260E+001, 8.2529571E+007,-6.3854505E+006,-3.3847218E+007,-3.5197720E+006, 6.5562194E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7947106E+007, 3.8777787E+007, 4.5000169E+003, 4.5000169E+003
 2.6880669E+001, 8.3381695E+007,-7.0759592E+006,-3.3579314E+007,-3.4922260E+006, 6.5435811E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8892267E+007, 3.9234850E+007, 4.5000169E+003, 4.5000169E+003
 2.6923237E+001, 8.3368699E+007,-7.0643526E+006,-3.3301690E+007,-3.4979908E+006, 6.5553932E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9065346E+007, 3.9505322E+007, 4.5000169E+003, 4.5000169E+003
 2.6962957E+001, 8.4307632E+007,-7.6213463E+006,-3.3000512E+007,-3.4918220E+006, 6.5147120E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9300972E+007, 4.0194603E+007, 4.5000169E+003, 4.5000169E+003
 2.7002678E+001, 8.4569234E+007,-6.9269699E+006,-3.2692489E+007,-3.4837045E+006, 6.5038135E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0314943E+007, 4.1466722E+007, 4.5000169E+003, 4.5000169E+003
 2.7045046E+001, 8.5551552E+007,-6.7573381E+006,-3.2363988E+007,-3.5366804E+006, 6.4630317E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2406073E+007, 4.2894193E+007, 4.5000169E+003, 4.5000169E+003
 2.7081455E+001, 8.6128042E+007,-7.0645003E+006,-3.2057936E+007,-3.5197515E+006, 6.4124674E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2498683E+007, 4.3486496E+007, 4.5000169E+003, 4.5000169E+003
 2.7125147E+001, 8.6885349E+007,-5.8933036E+006,-3.1727139E+007,-3.4895447E+006, 6.3922020E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5146923E+007, 4.5776000E+007, 4.5000169E+003, 4.5000169E+003
 2.7161558E+001, 8.7491682E+007,-6.2656278E+006,-3.1416769E+007,-3.4784346E+006, 6.3555263E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5653944E+007, 4.6331486E+007, 4.5000169E+003, 4.5000169E+003
 2.7203178E+001, 8.8551744E+007,-6.8903472E+006,-3.1106578E+007,-3.4612110E+006, 6.3060973E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6062343E+007, 4.7094239E+007, 4.5000169E+003, 4.5000169E+003
 2.7247015E+001, 8.8773559E+007,-6.6835239E+006,-3.0747968E+007,-3.4438191E+006, 6.2683051E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7323550E+007, 4.7898875E+007, 4.5000169E+003, 4.5000169E+003
 2.7283546E+001, 8.9049080E+007,-7.3999002E+006,-3.0426745E+007,-3.4227626E+006, 6.2322218E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6739064E+007, 4.7800296E+007, 4.5000169E+003, 4.5000169E+003
 2.7320078E+001, 8.9834251E+007,-8.9467832E+006,-3.0133276E+007,-3.4071331E+006, 6.1479929E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6230393E+007, 4.7347674E+007, 4.5000169E+003, 4.5000169E+003
 2.7363914E+001, 9.0302080E+007,-7.0406087E+006,-2.9770976E+007,-3.4069698E+006, 6.0734698E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9671708E+007, 5.0084133E+007, 4.5000169E+003, 4.5000169E+003
 2.7400446E+001, 9.0636089E+007,-6.9281794E+006,-2.9440923E+007,-3.3984868E+006, 5.9925523E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9870211E+007, 5.0869099E+007, 4.5000169E+003, 4.5000169E+003
 2.7441858E+001, 9.1635144E+007,-8.2432490E+006,-2.9147019E+007,-3.3707949E+006, 5.9249697E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0404687E+007, 5.0874673E+007, 4.5000169E+003, 4.5000169E+003
 2.7480846E+001, 9.2421618E+007,-7.8927401E+006,-2.8840826E+007,-3.4122318E+006, 5.8231045E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1511610E+007, 5.2276402E+007, 4.5000169E+003, 4.5000169E+003
 2.7523083E+001, 9.3351307E+007,-9.1366777E+006,-2.8559079E+007,-3.4035910E+006, 5.7439466E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1187231E+007, 5.2252534E+007, 4.5000169E+003, 4.5000169E+003
 2.7564299E+001, 9.3693864E+007,-9.6972339E+006,-2.8274144E+007,-3.3749126E+006, 5.6293050E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2518366E+007, 5.2348137E+007, 4.5000169E+003, 4.5000169E+003
 2.7603596E+001, 9.3907734E+007,-9.1140096E+006,-2.7972097E+007,-3.3419108E+006, 5.5342961E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2263274E+007, 5.3480270E+007, 4.5000169E+003, 4.5000169E+003
 2.7644764E+001, 9.3757282E+007,-8.8744658E+006,-2.7679106E+007,-3.3204498E+006, 5.4836996E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3074209E+007, 5.3883809E+007, 4.5000169E+003, 4.5000169E+003
 2.7685930E+001, 9.3793285E+007,-9.2338684E+006,-2.7389134E+007,-3.3109246E+006, 5.3658716E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3190827E+007, 5.3859895E+007, 4.5000169E+003, 4.5000169E+003
 2.7720238E+001, 9.3500292E+007,-9.9972445E+006,-2.7143942E+007,-3.2919205E+006, 5.2905776E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2832106E+007, 5.3067714E+007, 4.5000169E+003, 4.5000169E+003
 2.7761406E+001, 9.3801851E+007,-9.3517647E+006,-2.6878095E+007,-3.3051004E+006, 5.1868573E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3125909E+007, 5.4267410E+007, 4.5000169E+003, 4.5000169E+003
 2.7802574E+001, 9.3615080E+007,-8.7745295E+006,-2.6606385E+007,-3.3073372E+006, 5.1103846E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3835724E+007, 5.4927339E+007, 4.5000169E+003, 4.5000169E+003
 2.7843740E+001, 9.4183501E+007,-9.4791220E+006,-2.6355816E+007,-3.2676599E+006, 5.0327328E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4620706E+007, 5.5081406E+007, 4.5000169E+003, 4.5000169E+003
 2.7884909E+001, 9.4811671E+007,-1.0266212E+007,-2.6119717E+007,-3.2452471E+006, 4.9638847E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4861916E+007, 5.5180992E+007, 4.5000169E+003, 4.5000169E+003
 2.7926077E+001, 9.5166894E+007,-9.5656047E+006,-2.5869329E+007,-3.2407399E+006, 4.8955098E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5447477E+007, 5.6491710E+007, 4.5000169E+003, 4.5000169E+003
 2.7960382E+001, 9.5689632E+007,-9.1272319E+006,-2.5646758E+007,-3.2096880E+006, 4.8353033E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6469000E+007, 5.7706438E+007, 4.5000169E+003, 4.5000169E+003
 2.8006245E+001, 9.5904938E+007,-9.2717512E+006,-2.5435657E+007,-3.2381080E+006, 4.7873157E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7014433E+007, 5.7959900E+007, 4.5000169E+003, 4.5000169E+003
 2.8043306E+001, 9.6099159E+007,-8.2679088E+006,-2.5223756E+007,-3.2126236E+006, 4.7594752E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8867599E+007, 5.9395346E+007, 4.5000169E+003, 4.5000169E+003
 2.8084217E+001, 9.6514846E+007,-7.7507925E+006,-2.5053051E+007,-3.2367154E+006, 4.7222238E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9546128E+007, 6.0474760E+007, 4.5000169E+003, 4.5000169E+003
 2.8126654E+001, 9.7195270E+007,-8.7477260E+006,-2.4922062E+007,-3.2098147E+006, 4.7108106E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9616522E+007, 6.0316138E+007, 4.5000169E+003, 4.5000169E+003
 2.8165941E+001, 9.8238406E+007,-8.9974110E+006,-2.4790524E+007,-3.2115542E+006, 4.6746165E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0388211E+007, 6.1239385E+007, 4.5000169E+003, 4.5000169E+003
 2.8205688E+001, 9.8582626E+007,-8.6285603E+006,-2.4684324E+007,-3.1850293E+006, 4.6491424E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1231755E+007, 6.2085177E+007, 4.5000169E+003, 4.5000169E+003
 2.8245438E+001, 9.9305587E+007,-8.7384109E+006,-2.4608342E+007,-3.1612721E+006, 4.6435911E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1923408E+007, 6.2798026E+007, 4.5000169E+003, 4.5000169E+003
 2.8285187E+001, 1.0038385E+008,-1.0348836E+007,-2.4583399E+007,-3.1226449E+006, 4.6510739E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1756288E+007, 6.2329441E+007, 4.5000169E+003, 4.5000169E+003
 2.8324936E+001, 1.0129967E+008,-9.7292536E+006,-2.4570383E+007,-3.0957892E+006, 4.6377040E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2876391E+007, 6.3904713E+007, 4.5000169E+003, 4.5000169E+003
 2.8360708E+001, 1.0150095E+008,-1.0898133E+007,-2.4626940E+007,-3.0736531E+006, 4.6581946E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2362933E+007, 6.2902692E+007, 4.5000169E+003, 4.5000169E+003
 2.8402376E+001, 1.0147526E+008,-9.0213767E+006,-2.4688865E+007,-3.0804447E+006, 4.6569269E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3745434E+007, 6.4685035E+007, 4.5000169E+003, 4.5000169E+003
 2.8441807E+001, 1.0151949E+008,-9.4858494E+006,-2.4808324E+007,-3.1157654E+006, 4.6779257E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3108493E+007, 6.4110020E+007, 4.5000169E+003, 4.5000169E+003
 2.8486559E+001, 1.0160029E+008,-9.6885373E+006,-2.4967446E+007,-3.1568261E+006, 4.7113344E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3344125E+007, 6.3787949E+007, 4.5000169E+003, 4.5000169E+003
 2.8524426E+001, 1.0188093E+008,-9.2491097E+006,-2.5133017E+007,-3.1450516E+006, 4.7256887E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3184731E+007, 6.4354220E+007, 4.5000169E+003, 4.5000169E+003
 2.8562292E+001, 1.0264246E+008,-8.8615415E+006,-2.5297367E+007,-3.0941977E+006, 4.7694310E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4162919E+007, 6.5389833E+007, 4.5000169E+003, 4.5000169E+003
 2.8606119E+001, 1.0314938E+008,-7.9159113E+006,-2.5511733E+007,-3.0785231E+006, 4.7949602E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6032379E+007, 6.6643697E+007, 4.5000169E+003, 4.5000169E+003
 2.8646719E+001, 1.0363298E+008,-9.9185574E+006,-2.5800019E+007,-3.0836298E+006, 4.8381425E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4329466E+007, 6.4831253E+007, 4.5000169E+003, 4.5000169E+003
 2.8680552E+001, 1.0383718E+008,-1.0328216E+007,-2.6046414E+007,-3.0684393E+006, 4.8852858E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3670015E+007, 6.4394602E+007, 4.5000169E+003, 4.5000169E+003
 2.8721149E+001, 1.0341451E+008,-9.4419907E+006,-2.6275752E+007,-3.0638785E+006, 4.9246500E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3494771E+007, 6.4633381E+007, 4.5000169E+003, 4.5000169E+003
 2.8761749E+001, 1.0311200E+008,-7.3507860E+006,-2.6515884E+007,-3.0585846E+006, 4.9822951E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5190250E+007, 6.6187247E+007, 4.5000169E+003, 4.5000169E+003
 2.8802349E+001, 1.0326106E+008,-6.1186390E+006,-2.6792799E+007,-3.0450770E+006, 5.0313347E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6290643E+007, 6.7305043E+007, 4.5000169E+003, 4.5000169E+003
 2.8842947E+001, 1.0367945E+008,-7.2403515E+006,-2.7147358E+007,-3.0373205E+006, 5.0942978E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5969394E+007, 6.6254928E+007, 4.5000169E+003, 4.5000169E+003
 2.8883547E+001, 1.0422939E+008,-7.0961092E+006,-2.7525660E+007,-3.0435400E+006, 5.1424689E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5945319E+007, 6.6564590E+007, 4.5000169E+003, 4.5000169E+003
 2.8924147E+001, 1.0412898E+008,-7.9338407E+006,-2.7932936E+007,-3.0499387E+006, 5.2306897E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4149970E+007, 6.5212787E+007, 4.5000169E+003, 4.5000169E+003
